,0,1
4394,"35.67594492,139.38637697",日野坂
4395,"35.70873191,139.38242779",昭島病院前
4396,"35.67881819,139.39324935",日野駅
4397,"35.67756365,139.40472231",日野警察署前
4398,"35.67873785,139.39870673",日野本町
4399,"35.70037653,139.40053112",富士見町
4400,"35.68120435,139.41130774",日野橋南詰
4401,"35.68672265,139.41480714",日野橋交差点
4402,"35.69544265,139.41931399",錦町一
4403,"35.70298499,139.41657156",高松町三
4404,"35.67619512,139.42788397",国立操車場
4405,"35.69151060,139.42573898",創価学会立川文化会館前
4406,"35.69619683,139.42113590",立川相互病院
4407,"35.69617059,139.42492258",羽衣町一
4408,"35.70349107,139.42516715",東曙町住宅
4409,"35.70984920,139.42191392",新立川航空
4410,"35.71030414,139.42708024",栄町二
4411,"35.68510896,139.43237430",矢川駅
4412,"35.68840392,139.43400211",第二中
4413,"35.69354819,139.43376014",郵便研修所
4414,"35.69409549,139.42583957",西国立駅入口
4415,"35.70692752,139.38608037",東中神駅北
4416,"35.69324119,139.41081058",都立衛生研究所
4417,"35.69174017,139.40996806",柴崎町三
4418,"35.69693712,139.41322408",立川駅南口
4419,"35.67308092,139.43287317",都営泉二
4420,"35.70167453,139.42907883",多摩車検場
4421,"35.70034170,139.42923713",北町
4422,"35.67712952,139.42873105",国立泉団地入口
4423,"35.67991956,139.43124570",くにたち郷土文化館
4424,"35.69860815,139.41074065",立川銀座
4425,"35.70030256,139.41009984",プラザシティ立川前
4426,"35.69787065,139.38504967",昭島団地北
4427,"35.69667569,139.38516599",昭島団地南
4428,"35.69566575,139.38501475",昭島団地入口
4429,"35.69488695,139.38341793",昭島郷地郵便局
4430,"35.69627760,139.37832598",福島中北
4431,"35.69821042,139.37669059",多摩大橋北詰
4432,"35.70795966,139.37367361",朝日町中央通り商店街
4433,"35.70627320,139.37573261",中神駅南
4434,"35.70197049,139.37432436",中神坂交差点
4435,"35.70558280,139.38196545",くじらロード
4436,"35.70424639,139.38083204",八清
4437,"35.70243880,139.37983273",八清通り南
4438,"35.67046257,139.42024001",万願寺
4439,"35.67289118,139.41196052",万願寺グランド北
4440,"35.67143516,139.41132186",日野万願寺グランド
4441,"35.67046620,139.40871716",日野税務署入口
4442,"35.67345071,139.37347793",日野台五
4443,"35.68302342,139.38559616",東光寺小入口
4444,"35.67742261,139.38520532",日野台一
4445,"35.67865334,139.38310961",日野第三小
4446,"35.67958645,139.37996912",日野台二
4447,"35.69972926,139.43129983",北市民プラザ
4448,"35.69063860,139.43011953",富士見台四
4449,"35.70317052,139.40694779",国営昭和記念公園
4450,"35.67170955,139.37883810",日野自動車西門
4451,"35.70606645,139.38452647",東中神駅
4452,"35.70311607,139.39626959",昭和記念公園西立川口
4453,"35.69761641,139.39556193",都農業試験場東
4454,"35.69390612,139.39285697",新生小
4455,"35.69344904,139.39116728",富士見町六
4456,"35.69444603,139.39042252",富士見町団地西
4457,"35.69578505,139.41198997",柴崎町二
4458,"35.69625130,139.42739469",羽衣町二北
4459,"35.69519274,139.42781007",立川六小東
4460,"35.69138742,139.42737936",立川三中北
4461,"35.69362106,139.41476400",錦中央通り
4462,"35.69228639,139.41411584",社会保険事務所
4463,"35.69089398,139.41335410",錦町五
4464,"35.68769495,139.41400109",柴崎体育館東
4465,"35.68689445,139.41266935",柴崎市民体育館南
4466,"35.68792851,139.41122670",柴崎体育館
4467,"35.69133075,139.42296621",立川病院東
4468,"35.68938565,139.42096145",錦町四東
4469,"35.68746719,139.41994217",多摩教育センター東
4470,"35.68616477,139.41777107",錦町六東
4471,"35.68661582,139.41661193",錦町六西
4472,"35.68985091,139.42007675",錦町四
4473,"35.70914579,139.38366762",昭島病院東
4474,"35.67271513,139.39412868",日野市役所入口
4475,"35.67321307,139.39627605",新選組のふるさと歴史館前
4476,"35.70021635,139.40576513",曙町一
4477,"35.68779893,139.41898603",多摩教育センター
4478,"35.69252524,139.42879448",羽衣町交番前
4479,"35.70384941,139.37512622",馬頭尊
4480,"35.70143542,139.37662171",和田橋交差点
4481,"35.69677131,139.37640835",多摩大橋交番
4482,"35.67981568,139.37822486",緑ヶ丘
4483,"35.70745535,139.37541924",中神駅
4484,"35.67320327,139.49336958",芸術劇場
4485,"35.67548184,139.48410164",ルミエール府中
4486,"35.71109707,139.48730418",上水南町
4487,"35.67263826,139.46097421",本宿町二
4488,"35.67608828,139.45659081",西府町三
4489,"35.68190479,139.44593896",谷保
4490,"35.68166136,139.44649006",谷保駅
4491,"35.68159030,139.45702628",富士見公園前
4492,"35.67954449,139.45729821",富士見通り
4493,"35.68491529,139.44725026",第一団地
4494,"35.68475852,139.44272130",国立市役所入口
4495,"35.68387150,139.45682144",西原町二
4496,"35.68510014,139.46070427",西原町一
4497,"35.68555357,139.43960945",市民芸術小ホール総合体育館前
4498,"35.69085745,139.44695272",桐朋学園
4499,"35.69422990,139.43746712",音高
4500,"35.69592237,139.44105578",国立学園
4501,"35.69439299,139.45477380",大学寮前
4502,"35.69429252,139.45236801",旭通り坂下
4503,"35.69294354,139.45243321",東区
4504,"35.69443207,139.45876446",多摩蘭坂
4505,"35.69377843,139.46253739",武蔵台二
4506,"35.69619325,139.44978354",旭通り中央
4507,"35.69883020,139.44662499",国立駅南口
4508,"35.70135887,139.44994080",北口坂上
4509,"35.70075313,139.44687586",駅入口
4510,"35.69956222,139.44646169",国立駅北口
4511,"35.70470491,139.43733661",下弁天
4512,"35.70498019,139.43857446",西町二
4513,"35.70305123,139.44427943",鉄道総研
4514,"35.70379565,139.45314627",日吉町
4515,"35.70277796,139.45168399",富士本一
4516,"35.70515245,139.45551314",戸倉二
4517,"35.70654341,139.43632959",立川ろう学校
4518,"35.70611621,139.44245019",稲荷神社
4519,"35.70917577,139.44843441",富士本三
4520,"35.70687380,139.45861484",うれしのの里
4521,"35.70842854,139.46119372",内藤神社
4522,"35.71043666,139.46382878",恋ヶ窪駅
4523,"35.71085542,139.45148545",新町
4524,"35.67294004,139.46907480",美好町
4525,"35.67319053,139.47304603",市立ふれあい会館
4526,"35.67542786,139.47440200",市民球場前
4527,"35.67547060,139.47817032",寿町一
4528,"35.67869924,139.48604156",天神町
4529,"35.67882764,139.49097749",天神町二
4530,"35.68124550,139.49330795",一本木
4531,"35.68502283,139.48874288",学園通郵便局
4532,"35.68483336,139.49253879",法務局
4533,"35.68476199,139.49604646",浅間町
4534,"35.69142460,139.48065450",藤塚
4535,"35.68877437,139.47976458",京王ストア栄町店
4536,"35.67917337,139.46644976",東芝南門
4537,"35.67805137,139.47340054",府中営業所
4538,"35.68171064,139.47197699",東芝前
4539,"35.68954612,139.46916893",栄町三
4540,"35.69137539,139.46846673",警察病院前
4541,"35.69340343,139.46775831",西元町二
4542,"35.69577577,139.46772821",いずみプラザ前
4543,"35.69636194,139.47220174",泉町二
4544,"35.69673034,139.47630105",泉町一
4545,"35.69639769,139.48076800",一里塚
4546,"35.69950015,139.48096755",国分寺駅南口
4547,"35.70080902,139.48100843",国分寺駅北口
4548,"35.70362031,139.48106678",本町
4549,"35.70615163,139.48198290",本多二
4550,"35.70835637,139.48392178",本多四
4551,"35.71062356,139.47853593",住宅前
4552,"35.70893862,139.47620126",けやき公園前
4553,"35.70994024,139.47400609",向ヶ丘
4554,"35.71090646,139.47171237",北の原住宅
4555,"35.70900170,139.48700920",情報通信研究機構前
4556,"35.70776166,139.49589062",プール前
4557,"35.70040883,139.49169074",経大前
4558,"35.70212059,139.49252463",JR車庫前
4559,"35.70220616,139.49506960",貫井北町一
4560,"35.69686653,139.49091905",貫井南町四
4561,"35.69427248,139.48905288",貫井南町五
4562,"35.69316404,139.49446873",貫井南町二
4563,"35.68556584,139.48322379",農工大裏門
4564,"35.68592633,139.47959811",明星学苑
4565,"35.68301403,139.47938052",晴見町
4566,"35.67228043,139.48047130",府中駅
4567,"35.67715418,139.49405279",府中の森公園
4568,"35.67824047,139.49648925",生涯学習センター
4569,"35.70441924,139.48596091",貫井北町五
4570,"35.70243209,139.48975627",学芸大正門
4571,"35.69705264,139.44338454",国立公民館
4572,"35.68720837,139.44716264",国立高前
4573,"35.67784987,139.47034251",日銀前
4574,"35.67499009,139.47266124",府中IPJタワー前
4575,"35.70120169,139.47967806",国分寺駅北入口
4576,"35.68136435,139.48684766",天神町幼稚園
4577,"35.71055736,139.49623681",中大付属高
4578,"35.68580898,139.43602869",富士見台第三団地
4579,"35.68491529,139.44725026",富士見台第一団地
4580,"35.68532894,139.45625092",第七小入口
4581,"35.69072899,139.45018377",第二住宅
4582,"35.69076475,139.45234140",第三小
4583,"35.70596641,139.45697620",国分寺五小
4584,"35.70815756,139.44601492",第五都営
4585,"35.70725405,139.44464772",国分寺第二小
4586,"35.71015153,139.44079427",国分寺第三中入口
4587,"35.68077443,139.47965178",第一中
4588,"35.67529440,139.48691345",第二小
4589,"35.67330321,139.47770705",第一小
4590,"35.67274630,139.46586771",第四中
4591,"35.68602628,139.47034440",第九小
4592,"35.69989391,139.49605039",第四小
4593,"35.70799854,139.47790489",第三小前
4594,"35.67040719,139.44816348",日新町二
4595,"35.67268417,139.44844960",府中西高入口
4596,"35.67599357,139.44706099",多摩青果市場前
4597,"35.67651350,139.47929177",農業高
4598,"35.67611303,139.45287923",西府橋
4599,"35.68604325,139.45898182",JAマインズ北山支店前
4600,"35.70895454,139.43495082",西町三
4601,"35.67204790,139.43393206",四谷泉
4602,"35.67734820,139.46667689",美好町二
4603,"35.67428535,139.45688867",西府町二
4604,"35.70501369,139.49651465",学芸大東門
4605,"35.70691623,139.48633291",本多五
4606,"35.70406523,139.48521803",本多一
4607,"35.68857268,139.48268226",栄町一
4608,"35.68828331,139.48572288",新町一
4609,"35.68659774,139.48961054",新町文化センター
4610,"35.67564649,139.48005747",府中町一
4611,"35.69953977,139.48305000",丸山通
4612,"35.69443262,139.48672334",東元町一
4613,"35.69449267,139.48832603",新町三
4614,"35.70753916,139.44997577",富士本二
4615,"35.70908532,139.45213722",第十小学校北
4616,"35.70841621,139.45490033",福祉センター入口
4617,"35.70669794,139.45733854",戸倉二東
4618,"35.71024853,139.46199708",国分寺市役所
4619,"35.70766359,139.46268278",日吉町四
4620,"35.70598804,139.46529877",市民室内プール
4621,"35.70422521,139.46669925",西恋ヶ窪一北
4622,"35.70267400,139.46619765",西恋ヶ窪一南
4623,"35.69866640,139.46672803",西国分寺駅南
4624,"35.70026479,139.46642264",西国分寺駅北
4625,"35.69711822,139.46440182",多喜窪公会堂北
4626,"35.69658998,139.46428365",多喜窪公会堂南
4627,"35.69563953,139.46323977",奈良橋通南
4628,"35.69717022,139.46187185",武蔵台三
4629,"35.69880423,139.46022259",内藤橋南
4630,"35.70009166,139.45863208",内藤橋北
4631,"35.70182152,139.45601900",日吉町三
4632,"35.70382448,139.45382116",日吉町交差点南
4633,"35.70547821,139.45202690",富士本一
4634,"35.69826068,139.46555647",西国分寺駅
4635,"35.69341098,139.48089189",東元町
4636,"35.67932980,139.49264221",府中市美術館
4637,"35.67800659,139.48880809",富士見通東
4638,"35.67687181,139.48529096",府中三郵便局
4639,"35.67629781,139.48289856",中央文化センター
4640,"35.67578971,139.49348438",市民聖苑前
4641,"35.68760149,139.45970321",武蔵台文化センター西
4642,"35.68951021,139.45988201",療育センター前
4643,"35.69043482,139.45810232",北山町四
4644,"35.68991526,139.45574983",せせらぎ公園
4645,"35.68797698,139.45582208",第七小正門
4646,"35.68683503,139.45594790",北山町二
4647,"35.68457163,139.45940439",西原町北
4648,"35.68236421,139.45922566",西原町
4649,"35.68075623,139.45912982",西原町南
4650,"35.67990804,139.46138392",本宿小
4651,"35.67170331,139.46720619",美好町公園西
4652,"35.67051742,139.46808701",分倍河原駅
4653,"35.67010055,139.47088814",片町文化センター
4654,"35.70952603,139.44478153",国分寺第二小北
4655,"35.71128136,139.44396601",花街道
4656,"35.70041245,139.43961936",北大通り東
4657,"35.70038961,139.43842953",北二
4658,"35.70031989,139.43702966",北福祉館
4659,"35.70010161,139.43473736",4号棟東
4660,"35.69731621,139.44217081",中一
4661,"35.69725309,139.43965765",ふれあい公園入口
4662,"35.68352368,139.44138549",国立市役所
4663,"35.68301088,139.44440005",谷保第二公園
4664,"35.68448080,139.44501298",くにたち中央図書館入口
4665,"35.68653681,139.44545327",多摩障害者センター西
4666,"35.68717387,139.44470266",くにたち福祉会館
4667,"35.68645448,139.44207384",国立郵便局
4668,"35.68678458,139.43952216",さくら通西
4669,"35.68825128,139.43892294",都立五商南
4670,"35.69081979,139.43881977",ぶどう園東
4671,"35.69324243,139.43877278",中防災センター入口
4672,"35.69276772,139.43621523",ぶどう園西
4673,"35.69079350,139.43632169",学園通
4674,"35.68882545,139.43643449",都営西三アパート
4675,"35.68710397,139.43696676",富士見台防災センター前
4676,"35.69652821,139.43856970",音大附属小学校東
4677,"35.69648644,139.43637253",音大附属小学校北
4678,"35.69715132,139.43568651",国立西郵政宿舎
4679,"35.69960414,139.47075922",郵政宿舎
4680,"35.69892301,139.47315416",武蔵国分寺公園東
4681,"35.69412977,139.49531644",貫井南センター入口
4682,"35.69276777,139.49414951",池の上通
4683,"35.68953743,139.49199718",新町東公園
4684,"35.69027416,139.49658569",千手院東
4685,"35.67809612,139.44928096",国立府中インター入口
4686,"35.69128699,139.49321765",貫井団地
4687,"35.69534034,139.46527846",泉町三
4688,"35.68895931,139.49434600",新町二北
4689,"35.71140640,139.48187155",本多三
4690,"35.70814764,139.47970410",連雀通り北
4691,"35.70504132,139.47960777",商工会館
4692,"35.70431435,139.48130481",本多一西
4693,"35.70188366,139.48147436",本町二西
4694,"35.70153342,139.48339893",本町二東
4695,"35.70480250,139.48512499",本多五
4696,"35.70791150,139.48080018",国分寺幼稚園
4697,"35.71000377,139.48147349",本多四西
4698,"35.68822856,139.49112034",新町一東
4699,"35.69766537,139.48802009",長谷戸橋
4700,"35.68800680,139.48876528",新町第二公園
4701,"35.71026678,139.48031936",もくれん公園
4702,"35.70200482,139.48412842",早稲田実業学校
4703,"35.69896286,139.48615366",南町二東
4704,"35.67758525,139.48478919",幸町二
4705,"35.69392880,139.48318806",元町駐在所
4706,"35.67005959,139.44072333",日新町五
4707,"35.68035599,139.44490622",谷保天神
4708,"35.67097207,139.43601293",四谷六
4709,"35.69232075,139.46309127",府中病院
4710,"35.72171605,139.43254365",砂川九番
4711,"35.73664997,139.43374378",南街通り
4712,"35.71591897,139.38368842",富士見通り
4713,"35.71642088,139.37199525",南享保
4714,"35.71899435,139.38501938",西武蔵野
4715,"35.72369852,139.37352799",二の宮台
4716,"35.72122373,139.37297644",二の宮窪
4717,"35.72613631,139.38860976",砂川一番
4718,"35.72544964,139.39438093",砂川二番
4719,"35.72649772,139.38425300",天王橋
4720,"35.72502794,139.39704843",立川農協
4721,"35.72933068,139.37458988",松中
4722,"35.72620421,139.37386345",西武立川駅入口
4723,"35.72810739,139.40026195",金比羅橋
4724,"35.73208975,139.37535663",松中団地北
4725,"35.73082852,139.37639618",松中団地
4726,"35.73497804,139.37629314",エステート立川
4727,"35.73709272,139.37697278",伊奈平南交差点
4728,"35.73841460,139.37393314",伊奈海道南
4729,"35.73931887,139.37669123",村山ハイツ
4730,"35.73775723,139.39501542",日産前
4731,"35.74967421,139.37374877",残堀
4732,"35.75176281,139.37537312",三ツ藤
4733,"35.74557705,139.39716058",学南通り
4734,"35.71411257,139.41315155",204号棟
4735,"35.71623137,139.41199127",221号棟
4736,"35.71480787,139.41444051",保安本部
4737,"35.71271062,139.41301021",202号棟
4738,"35.71369578,139.42185818",栄町六
4739,"35.71491760,139.42148015",立飛本社前
4740,"35.71714371,139.42402732",中砂保育所前
4741,"35.71457658,139.42552368",公社住宅
4742,"35.71292628,139.42646892",昭和第一学園西門
4743,"35.71231621,139.42843063",昭和第一学園
4744,"35.71332196,139.42881170",東栄会
4745,"35.71378534,139.43202493",弁天通り北
4746,"35.71551692,139.43096778",弁天通り折返場
4747,"35.71462340,139.42932899",榎戸弁天
4748,"35.72003772,139.43211404",幸町三
4749,"35.72291809,139.42507322",砂川八番
4750,"35.72284681,139.42872940",幸町四
4751,"35.72285208,139.41792939",砂川七番
4752,"35.72700556,139.43374959",小川橋
4753,"35.71855057,139.40924243",十小裏
4754,"35.72342521,139.40481085",砂川四番
4755,"35.72459073,139.43301027",虹ヶ丘ハイツ
4756,"35.73516126,139.40722919",湖南衛生組合前
4757,"35.73501584,139.42941079",新街道
4758,"35.73430163,139.43241193",ガス電通り
4759,"35.73767744,139.41031890",大南公園
4760,"35.73993730,139.41091059",団地入口
4761,"35.73673705,139.42350026",南街
4762,"35.73744793,139.42927132",大和第二小
4763,"35.73856083,139.43264190",南街入口
4764,"35.74413545,139.40564917",村山団地
4765,"35.74449890,139.41039399",店舗前
4766,"35.74069285,139.43142241",東大和病院
4767,"35.74259933,139.43032908",中央二
4768,"35.74828331,139.42115762",芝中団地
4769,"35.75003801,139.40521342",第三中
4770,"35.75132851,139.41300027",四ツ街道
4771,"35.75258546,139.43229354",塩釜神社前
4772,"35.74967423,139.38955176",三本榎
4773,"35.74575413,139.39477222",東経大前
4774,"35.72659431,139.41365143",柏町四
4775,"35.73008188,139.38049820",天王橋団地
4776,"35.74339996,139.37526493",コトブキ村山工場入口
4777,"35.75226609,139.37868951",三ツ藤住宅
4778,"35.74199952,139.39298257",新海道
4779,"35.74587761,139.39138465",村山医療センター入口
4780,"35.73341323,139.39722420",日産住宅
4781,"35.74245061,139.39898396",東京小児療育病院南
4782,"35.74183003,139.40273062",西東京街道口
4783,"35.71892517,139.41934839",泉市民体育館
4784,"35.72317584,139.41419755",砂川六番
4785,"35.72601904,139.41786234",こぶし会館
4786,"35.73523640,139.41708787",丸山台
4787,"35.73732890,139.41670764",桜街道
4788,"35.73663747,139.42669646",末広公園入口
4789,"35.72777161,139.41789656",上水営業所
4790,"35.74614693,139.40641986",学園
4791,"35.72038074,139.42281059",立川八小前
4792,"35.71932386,139.40680068",泉町
4793,"35.74632326,139.37425511",残堀南
4794,"35.74444815,139.42928757",東大和市役所入口
4795,"35.71478393,139.40674929",立川消防署前
4796,"35.72021514,139.39233147",大山小
4797,"35.72914511,139.39227611",武蔵砂川駅
4798,"35.75285124,139.40530001",神明橋北
4799,"35.71950221,139.38944881",大山団地折返場
4800,"35.72059924,139.38968845",大山団地西
4801,"35.72382471,139.40149424",砂川三番
4802,"35.73861517,139.39941786",大南二
4803,"35.73719143,139.40004167",大南三
4804,"35.73668418,139.40404035",公園西
4805,"35.74056550,139.40836882",団地中央
4806,"35.74709861,139.42339691",奈良橋六
4807,"35.73833586,139.42536490",東大和グリーンタウン
4808,"35.73948164,139.41629671",桜街道駅
4809,"35.73307406,139.41744492",玉川上水駅入口
4810,"35.74518962,139.42383785",東大和高
4811,"35.72075474,139.41553849",柏町一
4812,"35.71414191,139.41008900",泉町住宅モノレール本社
4813,"35.74635810,139.39886127",村山医療センター
4814,"35.75267406,139.42515423",奈良橋市民センター
4815,"35.74242721,139.42944986",東大和中央
4816,"35.74431944,139.42636185",市役所
4817,"35.74322259,139.42425311",都立東大和高南
4818,"35.74249435,139.42305539",みのり福祉園北
4819,"35.74256781,139.41861687",東大和四中南
4820,"35.74259452,139.41578450",上北台団地東
4821,"35.74440022,139.41573144",中北台
4822,"35.73906322,139.43454296",ハミングホール
4823,"35.74645223,139.40291568",市民総合センター前
4824,"35.73267554,139.37919095",エステート立川東
4825,"35.71783035,139.40962544",モノレール車庫前
4826,"35.72269795,139.40169397",窪方通り
4827,"35.72067583,139.43037959",幸町三中
4828,"35.72083316,139.42568118",幸町二
4829,"35.72065239,139.42094322",幸町一
4830,"35.72281629,139.42993079",九番組公会堂前
4831,"35.72401219,139.42766460",古民家園東
4832,"35.72530873,139.42326168",幸福祉会館
4833,"35.72606242,139.42070164",幸小南
4834,"35.72664375,139.41115197",日大二高グランド前
4835,"35.72548051,139.39981021",砂川三番北
4836,"35.72563915,139.40491847",砂川町五
4837,"35.72650572,139.41631018",柏町団地南
4838,"35.74419311,139.39745534",シルバー人材センター前
4839,"35.75048354,139.37701663",八小入口
4840,"35.74841889,139.37787505",見晴橋
4841,"35.74737707,139.37945617",三ツ藤橋
4842,"35.75064396,139.38296755",三ツ藤住宅東
4843,"35.74293357,139.38864570",武蔵村山病院
4844,"35.74509766,139.38686907",武蔵村山病院入口
4845,"35.74143237,139.40467624",団地南
4846,"35.73554158,139.39602196",大南
4847,"35.72615004,139.40094232",砂川町四
4848,"35.73532777,139.42058838",市民体育館
4849,"35.73047196,139.38264361",一番町四
4850,"35.73167078,139.38141655",給食センター前
4851,"35.73254980,139.37723514",西砂児童館
4852,"35.73382908,139.37316320",一番福祉会館
4853,"35.71749073,139.41970856",立飛東門
4854,"35.71272434,139.38180814",東昭和郷
4855,"35.72717987,139.38553232",上水橋
4856,"35.72022686,139.39476371",大山団地東
4857,"35.72064079,139.39853126",昭和記念公園砂川口
4858,"35.72055428,139.40437333",支所入口
4859,"35.72213145,139.40674910",中央南北道北
4860,"35.74815821,139.40713080",団地西
4861,"35.72330859,139.40917109",砂川五番
4862,"35.72103601,139.41168834",柏町二
4863,"35.72396002,139.41792081",砂川七番駅
4864,"35.74253477,139.42120012",東大和八小北
4865,"35.71220104,139.42197470",立川サンシャインパーク前
4866,"35.74121428,139.42469074",いちょう通り
4867,"35.75060800,139.42649824",大和操車所
4868,"35.74664221,139.42782666",庚申塚
4869,"35.72613383,139.42867677",幸町団地
4870,"35.73281954,139.37452731",松中団地操車場
4871,"35.71740816,139.46789472",旭ヶ丘
4872,"35.71296890,139.43991959",高木町
4873,"35.71277450,139.43772113",団地南
4874,"35.71374748,139.44358086",変電所前
4875,"35.71701775,139.44998824",並木町
4876,"35.71158129,139.45287477",万福寺
4877,"35.71273820,139.45503248",国分寺六小
4878,"35.71495524,139.45957934",戸倉一
4879,"35.71694753,139.46096480",西武線踏切
4880,"35.71725102,139.46512655",二ツ塚
4881,"35.71606229,139.46367691",二ツ塚
4882,"35.71710648,139.43479035",けやき台団地
4883,"35.71491083,139.43660979",西町四
4884,"35.71976274,139.43890431",砂川十番
4885,"35.71910954,139.45547646",北町二
4886,"35.71965023,139.45173730",北町公園
4887,"35.72048164,139.46483966",旭ヶ丘住宅
4888,"35.74597665,139.44326574",東大和六小北
4889,"35.73425998,139.43491483",東大和市駅
4890,"35.71924893,139.43758481",若葉町二
4891,"35.74854157,139.46667516",久米川団地入口
4892,"35.73766819,139.44353659",向原四
4893,"35.71538735,139.47976567",桜堤
4894,"35.71213962,139.48135217",本多三北
4895,"35.71176593,139.48070062",ほんだ保育園東
4896,"35.74978984,139.47156205",久米川駅
4897,"35.73694848,139.49615088",小平七小入口
4898,"35.72270023,139.44275553",若葉町団地
4899,"35.72394534,139.45136719",白梅学園前
4900,"35.72436979,139.45453784",創価学園前
4901,"35.72525448,139.45944703",鷹の台
4902,"35.72695191,139.44942298",武蔵野美術大
4903,"35.72574582,139.46329683",津田町
4904,"35.72902045,139.43426300",中島町
4905,"35.72870326,139.43717077",東小川橋
4906,"35.72988825,139.44004298",小平営業所
4907,"35.73205282,139.43526935",都立薬用植物園前
4908,"35.73082511,139.44410102",公会堂前
4909,"35.73107489,139.45323893",小川寺前
4910,"35.73143410,139.44679733",小川三又路
4911,"35.73065240,139.45827168",中宿
4912,"35.73065240,139.45827168",新東京自動車教習所
4913,"35.73040028,139.46185746",小川町一
4914,"35.73026336,139.46316021",小平一小前
4915,"35.73542263,139.43806988",向原六
4916,"35.73658872,139.44093478",梅の原住宅
4917,"35.74240904,139.44748417",団地南
4918,"35.73822390,139.44472261",新堀
4919,"35.74423014,139.44683278",団地北
4920,"35.74527345,139.44879477",東京街道団地
4921,"35.74485208,139.45382488",万寿園
4922,"35.74488280,139.45949166",徳島診療所前
4923,"35.74440802,139.46365434",西武中央病院前
4924,"35.71239232,139.46770849",東恋ヶ窪駅
4925,"35.71286369,139.47914194",ルネサス武蔵
4926,"35.71244086,139.48746522",文化女子大
4927,"35.71767967,139.47218162",上水本町
4928,"35.71677120,139.47866453",桜橋
4929,"35.71657966,139.48703077",警察学校
4930,"35.71886584,139.48813667",小平団地
4931,"35.71791964,139.49131109",小平団地中央
4932,"35.72271433,139.47245717",松ヶ丘住宅入口
4933,"35.72296232,139.47843591",西町
4934,"35.72105861,139.49297586",鈴木町一
4935,"35.72127393,139.49128308",団地東
4936,"35.71961618,139.49152193",東門
4937,"35.72341864,139.49077251",五間通り
4938,"35.72228217,139.49438986",官舎前
4939,"35.72586574,139.46530219",鷹の街道外
4940,"35.72638467,139.47042619",山王住宅
4941,"35.72449527,139.47891403",学園西町
4942,"35.72328416,139.48695883",警察学校裏
4943,"35.72540047,139.48774796",学園東町三
4944,"35.72861632,139.48759453",あかしあ通
4945,"35.72567841,139.49150678",学園東町
4946,"35.73053405,139.47984310",小平消防署前
4947,"35.73017357,139.48506846",仲町公民館
4948,"35.73240154,139.48781785",仲町
4949,"35.73074278,139.49176645",熊の宮
4950,"35.73012032,139.46759180",小川町二
4951,"35.74947787,139.46974863",久米川通り
4952,"35.75110022,139.47484923",栄町一
4953,"35.75208945,139.47827601",恩多
4954,"35.74969334,139.49618305",柳窪一
4955,"35.72396985,139.47086451",津田町三
4956,"35.72287145,139.43574506",若葉小
4957,"35.72324864,139.43754696",若葉町三
4958,"35.71802427,139.44478490",緑ヶ丘ハイツ
4959,"35.73920361,139.44668599",大和第三小
4960,"35.71377405,139.45686946",並木町一
4961,"35.71496682,139.46611980",東戸倉一
4962,"35.71176471,139.46612587",国分寺第一中
4963,"35.71460695,139.48785903",喜平橋
4964,"35.73076128,139.49569575",天神町一
4965,"35.72767012,139.49162302",小平第二小前
4966,"35.72370183,139.44923429",朝鮮大学校
4967,"35.72177082,139.46492105",津田塾大
4968,"35.72316815,139.48373357",東町
4969,"35.71702016,139.49069819",回田町
4970,"35.72710627,139.47638848",小平中央公民館
4971,"35.72682410,139.47446057",小平商工会館
4972,"35.73023653,139.47131362",新小平駅
4973,"35.74511568,139.45120169",東大和清水郵便局
4974,"35.73088956,139.48773587",小平駅入口
4975,"35.74555650,139.46678325",八坂駅
4976,"35.73042585,139.47615636",青梅街道駅
4977,"35.73634220,139.48795703",小平駅南口
4978,"35.71418010,139.44750399",国分寺高入口
4979,"35.72284653,139.47489470",一橋大裏
4980,"35.72005757,139.47990886",一橋大前
4981,"35.72302101,139.48013550",一橋学園駅
4982,"35.74487502,139.45566156",明法学院前
4983,"35.74491063,139.45782996",合同宿舎前
4984,"35.72289566,139.47633497",学園西町地域センター前
4985,"35.72850534,139.47297851",小平警察署
4986,"35.73475048,139.48793319",ルネこだいら
4987,"35.73432203,139.48697052",ルネこだいら南
4988,"35.73328982,139.48597472",小平駅西通
4989,"35.73169799,139.48632058",緑川通
4990,"35.72841970,139.48584995",第一中学校
4991,"35.72699587,139.48598694",都営学園東町アパート
4992,"35.72600520,139.48464377",学園東小学校
4993,"35.72595284,139.48336949",学園東町地域センター
4994,"35.72698804,139.48764172",学園東小学校東
4995,"35.72470505,139.48672190",学園野鳥公園北
4996,"35.72399150,139.48588680",学園野鳥公園
4997,"35.72410543,139.48266083",学園東小学校西通
4998,"35.72365108,139.47871976",学園駅前郵便局北
4999,"35.72300746,139.47089297",津田公園
5000,"35.72113805,139.46866747",鎌倉街道公園
5001,"35.72045494,139.46919076",都営津田町アパート
5002,"35.72051270,139.47052458",津田公民館・図書館
5003,"35.72196866,139.47096807",四小通
5004,"35.72340482,139.47279501",学園西町二
5005,"35.72346464,139.47466327",学園西町地域センター
5006,"35.72429366,139.47693067",都営学園西町アパート北
5007,"35.75130321,139.44427896",庚申街道
5008,"35.74960566,139.44432180",清水大橋
5009,"35.74813796,139.44439529",上砂台
5010,"35.74661960,139.44444788",清水六
5011,"35.74644524,139.44035211",江戸街道
