,0,1
1280,"35.71777057,139.80399682",リバーサイドスポーツセンター
1281,"35.71868136,139.80183284",浅草七
1282,"35.71282097,139.80572397",言問橋
1283,"35.72010414,139.80598498",桜橋中
1284,"35.73608735,139.80777225",南千住八
1285,"35.72541596,139.80780186",橋場一
1286,"35.74234452,139.78024477",町屋駅
1287,"35.71299325,139.76406138",東大構内
1288,"35.72492424,139.76029838",千駄木一
1289,"35.73496810,139.78379090",荒川区役所
1290,"35.72301611,139.80468889",東京都人権プラザ
1291,"35.72272698,139.80727680",東京都人権プラザ
1292,"35.71903488,139.79958326",浅草警察署
1293,"35.71777862,139.76526730",根津駅
1294,"35.74264060,139.79771163",京成中組
1295,"35.72181972,139.79712632",浅草五
1296,"35.72093329,139.80175181",今戸
1297,"35.71189201,139.79804597",東武浅草駅
1298,"35.73118929,139.78984333",大関横丁
1299,"35.72522630,139.78636719",下谷三
1300,"35.72077382,139.78124393",下谷二
1301,"35.72421089,139.77869994",上根岸
1302,"35.75003090,139.76221852",小台
1303,"35.74741613,139.75421538",尾久駅
1304,"35.73887737,139.76567342",田端新町
1305,"35.73822711,139.76401929",東田端一
1306,"35.73211468,139.75852195",動坂下
1307,"35.72163510,139.76217026",千駄木二
1308,"35.72039721,139.75027559",白山五
1309,"35.72051426,139.80433446",今戸一
1310,"35.72852276,139.77496931",東日暮里五
1311,"35.72621657,139.80227428",清川一
1312,"35.72567246,139.79997926",東浅草二
1313,"35.72447052,139.79729520",吉原大門
1314,"35.72354547,139.78419874",金杉通り
1315,"35.72221848,139.78236504",根岸三
1316,"35.72149937,139.78457493",入谷駅入口
1317,"35.72114041,139.78657202",入谷ふれあい市場前
1318,"35.72128054,139.79022278",千束二
1319,"35.71752242,139.79790567",浅草四
1320,"35.71917622,139.79795018",浅草警察署前
1321,"35.72003575,139.79407590",千束小学校前
1322,"35.71314093,139.75105616",小石川二
1323,"35.71623690,139.80275135",隅田公園
1324,"35.71463442,139.78803355",松が谷
1325,"35.71472154,139.77649479",上野公園（東京文化会館前）
1326,"35.71625436,139.76974490",鴎外旧居跡
1327,"35.71844351,139.76862295",池之端四
1328,"35.72004253,139.76962573",谷中清水町公園
1329,"35.72089851,139.77006588",旧吉田屋酒店
1330,"35.71906438,139.77245780",東京芸術大学
1331,"35.71750913,139.77547838",東京国立博物館
1332,"35.72318039,139.76981941",谷中霊園入口
1333,"35.72444034,139.76469081",特養ホーム谷中入口
1334,"35.72233904,139.74823951",東洋大学前
1335,"35.72099181,139.75210228",白山駅
1336,"35.72046622,139.75741886",日本医大前
1337,"35.72438821,139.76293099",千駄木駅
1338,"35.72919352,139.75975016",千駄木小学校
1339,"35.72722913,139.76060246",特養ホーム千駄木の郷
1340,"35.73070031,139.75705497",駒込病院
1341,"35.73092386,139.75373969",本駒込三
1342,"35.73149676,139.75014545",昭和小学校
1343,"35.73304559,139.74875463",六義園入口
1344,"35.71723259,139.75172345",指ヶ谷小
1345,"35.71474174,139.75208192",クイーンズ伊勢丹小石川店前
1346,"35.71278542,139.75257128",文化シャッター前
1347,"35.73314398,139.79982686",南千住駅東口
1348,"35.71351490,139.79231481",つくばエクスプレス浅草駅
1349,"35.74364353,139.80028763",千住仲町公園
1350,"35.74265725,139.80469125",千寿第8小入口
1351,"35.74128898,139.80069273",やっちゃば緑道
1352,"35.72953796,139.79226317",三ノ輪駅（三ノ輪福祉センター前）
1353,"35.71734657,139.78922801",生涯学習センター南
1354,"35.71900077,139.75733302",本郷追分
1355,"35.71955916,139.79625235",浅草五
1356,"35.74944669,139.77334495",首都大荒川キャンパス
1357,"35.71595302,139.79804883",浅草寺北
1358,"35.71530618,139.78471857",北上野二
1359,"35.71571362,139.78275839",上野学園
1360,"35.71776433,139.78410515",北上野
1361,"35.72494020,139.78683157",金杉区民間下谷分館入口
1362,"35.71595302,139.79804883",浅草二
1363,"35.73213412,139.76648950",西日暮里駅
1364,"35.74224091,139.76907625",赤土小
1365,"35.74955110,139.76989403",尾久橋
1366,"35.74504757,139.76937335",尾久本町通り
1367,"35.72380144,139.76678044",三崎坂上
1368,"35.71571117,139.81000043",向島二
1369,"35.71228042,139.82438315",文花三
1370,"35.71783123,139.82956070",社会福祉会館前
1371,"35.72341690,139.81729672",百花園
1372,"35.73167194,139.81475282",水神前
1373,"35.72849103,139.81315471",白鬚橋
1374,"35.71318568,139.82723834",中居堀
1375,"35.71561630,139.82815073",八広二
1376,"35.71638700,139.83578648",中平井
1377,"35.71304239,139.83776146",平井西袋
1378,"35.71804229,139.82249612",明治通り
1379,"35.71759060,139.82882473",八広三
1380,"35.72569895,139.81276505",地蔵坂
1381,"35.72139986,139.81926134",東向島広小路
1382,"35.72885728,139.83684944",水道橋
1383,"35.74476781,139.83170187",堀切二
1384,"35.73441950,139.81740336",墨田二
1385,"35.74205153,139.81414502",千住曙町
1386,"35.74710244,139.82499176",堀切四
1387,"35.75097559,139.82779317",堀切五
1388,"35.73911447,139.81688972",鐘紡前
1389,"35.72018572,139.85835401",巽橋
1390,"35.72385108,139.84553383",上平井町
1391,"35.72597857,139.85215108",東新小岩七
1392,"35.73075595,139.85834158",森永乳業
1393,"35.72032863,139.86546811",下小松橋
1394,"35.71732452,139.87103002",天神橋
1395,"35.71478756,139.84218701",平井七
1396,"35.71959834,139.86696321",新小岩四
1397,"35.72330323,139.84898165",西新小岩
1398,"35.72322628,139.85275878",東上平井
1399,"35.72159382,139.85442703",中関橋
1400,"35.72173350,139.86058072",東新小岩一
1401,"35.72854750,139.84760454",平和橋
1402,"35.72779396,139.85663933",東新小岩八
1403,"35.73174893,139.86785362",奥戸消防署
1404,"35.74705484,139.85346105",青戸公団
1405,"35.73581364,139.84109848",渋江公園
1406,"35.73482277,139.86248380",奥戸三
1407,"35.73353002,139.86116977",奥戸三南
1408,"35.74548700,139.86529180",保育園
1409,"35.74028662,139.86981866",細田踏切
1410,"35.73656976,139.85437698",奥戸車庫
1411,"35.73542530,139.85911731",奥戸二
1412,"35.73945481,139.84986578",立石七
1413,"35.74942754,139.86593860",高砂二
1414,"35.74224366,139.85125905",文化会館・かつしかシンフォニーヒルズ
1415,"35.71285946,139.81169642",向島三
1416,"35.71959834,139.86696321",本一色
1417,"35.72231840,139.86774598",小岩高入口
1418,"35.72209452,139.81184689",隅田堤
1419,"35.71907950,139.80991785",隅田公園
1420,"35.71745786,139.81263540",向島五
1421,"35.73530818,139.81550716",東京都リハビリテーション病院
1422,"35.72670518,139.81420887",白鬚橋東
1423,"35.72199358,139.81787228",東向島広小路
1424,"35.71982579,139.81537119",東向島一
1425,"35.71516257,139.81449723",押上二
1426,"35.72860051,139.82509240",四ツ木橋南詰
1427,"35.72754915,139.82390155",東向島六
1428,"35.71543787,139.82503481",橘通り
1429,"35.75298507,139.82757610",堀切六
1430,"35.72590263,139.82808613",八広
1431,"35.72052720,139.82980922",八広四
1432,"35.74205337,139.83421427",堀切中
1433,"35.73653250,139.83525638",四ツ木小
1434,"35.73434592,139.83233982",四ッ木橋
1435,"35.72413759,139.82997270",八広六
1436,"35.75150480,139.83827304",東堀切二
1437,"35.73394825,139.83476904",四つ木一
1438,"35.71847553,139.83440905",東墨田三
1439,"35.75021870,139.84100853",共栄学園
1440,"35.74765874,139.84084883",お花茶屋駅
1441,"35.74458474,139.84294206",大道中
1442,"35.74141093,139.84086122",梅田小
1443,"35.73568753,139.83963473",葛飾郵便局
1444,"35.72585882,139.83994678",木下川薬師
1445,"35.71200084,139.84200643",平井六交番
1446,"35.74419336,139.84356013",青戸車庫
1447,"35.73654438,139.84604897",本田小
1448,"35.73106096,139.84537485",川端小
1449,"35.74967840,139.84788152",白鳥四
1450,"35.72590023,139.85018658",天祖神社
1451,"35.75219903,139.85197313",テクノプラザかつしか
1452,"35.74983293,139.85265623",青戸平和公園
1453,"35.72651133,139.85605536",東須磨橋
1454,"35.72350925,139.85908728",東新小岩五
1455,"35.73649469,139.86298983",スポーツセンター
1456,"35.72944002,139.86246209",奥戸四
1457,"35.72696953,139.86084964",東新小岩六
1458,"35.72508135,139.85983217",上平井中
1459,"35.72336212,139.86293794",東新小岩三
1460,"35.71777146,139.86128285",新小岩二
1461,"35.71533436,139.86106290",新小岩一
1462,"35.71307381,139.86353947",松島三
1463,"35.74841497,139.86451217",高砂小橋
1464,"35.74164787,139.86789732",稲荷神社
1465,"35.73242804,139.86433318",五丁目住宅
1466,"35.72511540,139.86544789",東新小岩四
1467,"35.71942998,139.86466898",小松中
1468,"35.73404159,139.86896959",奥戸新橋
1469,"35.72399685,139.86986994",上一色
1470,"35.72359047,139.81958197",向島消防署
1471,"35.71848902,139.81837920",墨田区曳舟文化センター
1472,"35.71710568,139.85909044",新小岩駅
1473,"35.71777842,139.85836965",新小岩駅北口
1474,"35.73226703,139.83420506",四つ木駅
1475,"35.73706707,139.84929360",立石駅通り
1476,"35.74466339,139.85378707",青砥駅入口
1477,"35.75073068,139.86756590",高砂駅
1478,"35.74740471,139.82665472",堀切菖蒲園駅
1479,"35.72060314,139.85764376",巽橋
1480,"35.71825937,139.86951005",光照寺
1481,"35.71950546,139.85653039",巽橋
1482,"35.73333167,139.84338043",忍橋
1483,"35.73826740,139.83760396",葛飾警察署前
1484,"35.74676709,139.84576531",白鳥一
1485,"35.73652919,139.81797485",墨田五
1486,"35.72554771,139.82174130",東向島五
1487,"35.71502639,139.83598213",平井七第三アパート
1488,"35.71683440,139.83712683",平井七北公園
1489,"35.72120599,139.83066182",東墨田二
1490,"35.71198828,139.81611945",押上一
1491,"35.74107895,139.86226492",奥戸運動場
1492,"35.73589787,139.85619464",タウンバス車庫
1493,"35.73827017,139.85014906",立石駅入口
1494,"35.73825708,139.81096219",荒川第三中
1495,"35.72100254,139.83251450",東墨田会館
1496,"35.72842055,139.82673069",新四ツ木橋
1497,"35.73537870,139.83740513",四つ木二
1498,"35.75183335,139.84429392",白鳥わかば公園
1499,"35.75041667,139.84306338",南白鳥保育園
1500,"35.74283357,139.74832245",滝野川福祉保健センター
1501,"35.74263132,139.74733497",滝野川小
1502,"35.75128066,139.85652843",慈恵医大青戸病院
1503,"35.74852049,139.85780145",青舐駅東交差点
1504,"35.74558185,139.84078830",四つ木五
1505,"35.74486801,139.83986031",宝町二
1506,"35.75307715,139.79760108",勝楽堂病院前
1507,"35.75224434,139.79315149",千住竜田町
1508,"35.74180908,139.75171186",女子聖学院
1509,"35.74126181,139.75300866",中里保育園
1510,"35.74002449,139.75593540",富士見橋エコー広場館
1511,"35.73838266,139.75839814",田端五
1512,"35.74253482,139.78227603",町屋駅
1513,"35.74110714,139.78032487",花の木
1514,"35.73937014,139.77787403",子ども家庭支援センター
1515,"35.73869199,139.77994416",荒川四
1516,"35.73732380,139.78174065",荒川図書館
1517,"35.74361747,139.78658286",荒川自然公園入口
1518,"35.74095248,139.79058035",アクロシティ
1519,"35.73879907,139.79108004",グリーンハイム荒川
1520,"35.73695498,139.79192475",南千住野球場
1521,"35.73707396,139.79479200",南千住図書館
1522,"35.73542023,139.79088968",荒川総合スポーツセンター
1523,"35.74116663,139.80403620",千住関屋町
1524,"35.73740708,139.80486901",さくら保育園
1525,"35.73847784,139.80754591",東京リバーサイド病院
1526,"35.73921547,139.80974691",フロンティアシティ
1527,"35.74385542,139.83468366",ウェルピアかつしか
1528,"35.73995310,139.83732486",四つ木地区センター
1529,"35.73860871,139.83745573",本田広小路
1530,"35.73760934,139.83871685",葛飾警察署
1531,"35.74285605,139.84642333",立石五
1532,"35.73363144,139.80813086",瑞光寺公園
1533,"35.73435718,139.80796430",都立航空高専
1534,"35.73488066,139.80677457",汐入小
1535,"35.73479738,139.80131370",ドナウ通り
1536,"35.73300089,139.79850594",南千住駅西口
1537,"35.73008605,139.79969567",隅田川駅
1538,"35.73079988,139.80222980",けんちの苑
1539,"35.73530896,139.79718534",南千住五
1540,"35.73390508,139.79647150",南千住五
1541,"35.73538035,139.78720350",千住間道西
1542,"35.73488066,139.81725609",梅若橋コミュニティ会館
1543,"35.73551122,139.75937570",田端二
1544,"35.73413113,139.75713901",田端区民センター
1545,"35.73501153,139.75477145",田端三
1546,"35.73063332,139.75174953",富士神社前
1547,"35.73495204,139.75178522",駒込一
1548,"35.73601090,139.74689543",JR駒沢駅
1549,"35.73601090,139.74689543",駒込駅南口
1550,"35.72643357,139.76453002",谷中銀座よみせ通り
1551,"35.72405411,139.76581493",谷中小学校
1552,"35.72451811,139.77879489",入谷区民館根岸分館
1553,"35.72270731,139.77910772",鶯谷駅北
1554,"35.72362581,139.78193578",防災広場根岸の里
1555,"35.72084184,139.78109107",鶯谷駅南
1556,"35.72467277,139.78958575",竜泉一
1557,"35.72621942,139.79084686",一葉記念館入口
1558,"35.72646926,139.79561768",竜泉三
1559,"35.72610045,139.80582557",橋場一
1560,"35.72370909,139.80599213",橋場老人福祉館西
1561,"35.72253126,139.79315494",台東病院
1562,"35.72000903,139.75169283",白山下
1563,"35.71228573,139.79770876",浅草松屋西
1564,"35.71022750,139.79617401",雷門前
1565,"35.71083426,139.79628109",浅草雷門
1566,"35.70945417,139.79611453",浅草雷門南
1567,"35.70633164,139.87072928",中央一
1568,"35.70712023,139.86880211",江戸川区役所
1569,"35.71113227,139.79431264",雷門通り
1570,"35.70947854,139.79253994",雷門一
1571,"35.70683734,139.78360506",新御徒町駅
1572,"35.66998370,139.85820436",宇喜田
1573,"35.67029479,139.84104404",袖ヶ浦
1574,"35.69587400,139.84310228",亀戸中入口
1575,"35.67290030,139.83513108",トピレックプラザ前
1576,"35.67989592,139.80699396",東京都現代美術館
1577,"35.67381640,139.79566772",門前仲町二
1578,"35.68497607,139.79164643",浜町敬老館
1579,"35.68154964,139.78851744",箱崎町
1580,"35.68290594,139.79018307",中洲
1581,"35.68491658,139.78932646",浜町三
1582,"35.71457656,139.77866647",上野駅入谷口
1583,"35.70961539,139.78027261",永寿総合病院東
1584,"35.71200674,139.77845232",上野駅
1585,"35.70126480,139.77924900",三井記念病院
1586,"35.69871878,139.77889208",和泉公園入口前
1587,"35.69630362,139.78009371",美倉橋南
1588,"35.69511389,139.78287768",浅草橋
1589,"35.69395985,139.77811876",岩本町ほほえみプラザ
1590,"35.69202059,139.78292527",馬喰横山駅
1591,"35.68860607,139.78027217",堀留町一
1592,"35.68764239,139.77857085",日本橋保健センタ
1593,"35.68970062,139.78518576",浜町一
1594,"35.68767808,139.78653015",浜町駅（明治座）
1595,"35.68302623,139.78512627",水天宮前駅
1596,"35.68266931,139.78417449",日本橋区民センター前
1597,"35.68027795,139.78530473",箱崎湊橋通り
1598,"35.67656600,139.77980817",新川二
1599,"35.67472191,139.78102170",新川二
1600,"35.67106944,139.77551325",新富二
1601,"35.67373444,139.77653642",八丁堀駅
1602,"35.67368685,139.77426403",新富区民館
1603,"35.70776866,139.75183022",文京シビックセンター
1604,"35.70176052,139.74883210",飯田橋保育園
1605,"35.69976177,139.75034305",東京仕事センター前
1606,"35.69943954,139.74891045",飯田橋
1607,"35.69802477,139.75179453",飯田橋都営アパート
1608,"35.69640673,139.75267493",まないた橋
1609,"35.69362276,139.75332928",千代田区役所
1610,"35.70171293,139.75411450",三崎神社
1611,"35.69860773,139.75488782",西神田コスモ館
1612,"35.69741800,139.75250836",西神田三
1613,"35.69738231,139.75597048",高齢者センター
1614,"35.67032784,139.74966491",虎ノ門
1615,"35.67083942,139.75588720",内幸町
1616,"35.68304606,139.77212702",呉服橋
1617,"35.68182064,139.77012827",東京駅八重洲口
1618,"35.67058958,139.77162733",中央区役所
1619,"35.67747812,139.77626728",八重洲通り東
1620,"35.68653197,139.77488719",室町二
1621,"35.68628213,139.77238876",本石町一
1622,"35.68784067,139.77167492",本石町三
1623,"35.68985132,139.76494105",区営内神田住宅
1624,"35.68951819,139.76728482",総合体育館
1625,"35.69240924,139.76853403",神田公園出張所入口
1626,"35.69360400,139.77290777",東日本銀行神田支店
1627,"35.69877560,139.77431073",秋葉原駅東側交通広場
1628,"35.69877560,139.77431073",秋葉原駅
1629,"35.69747749,139.77512514",和泉橋出張所
1630,"35.69124330,139.76203811",ちよだプラットホームスクエア
1631,"35.69436040,139.76348958",小川町二
1632,"35.69527649,139.76721343",小川町一
1633,"35.69576428,139.76188344",小川町郵便局
1634,"35.69677555,139.76164549",カザルスホール
1635,"35.70055889,139.76089596",三楽病院前
1636,"35.69789390,139.76401306",日大病院
1637,"35.69823892,139.76755845",外神田二
1638,"35.69785820,139.76841506",神田郵便局
1639,"35.69688262,139.76878388",かんだ連雀
1640,"35.69992834,139.76918839",神田明神下
1641,"35.70141550,139.76933115",昌平童夢館入口
1642,"35.70298594,139.77160354",末広町交番
1643,"35.70146309,139.77447079",神田練塀町
1644,"35.71226584,139.77265050",不忍池（弁天堂）
1645,"35.70747208,139.77291760",上野松坂屋
1646,"35.72552031,139.76325179",千駄木駅
1647,"35.69960594,139.75767428",神田教会
1648,"35.69880882,139.75976820",猿楽町
1649,"35.69934420,139.75696044",西神田併設庁舎
1650,"35.75013517,139.80316375",駅前通り
1651,"35.70760890,139.77224886",上野松坂屋
1652,"35.71547057,139.83273813",東墨田一
1653,"35.67913858,139.77225461",八重洲通り西
1654,"35.67258109,139.88333655",新川口
1655,"35.67468318,139.88465274",江戸川五
1656,"35.67899973,139.87951079",西瑞江五
1657,"35.68239829,139.87464313",春江町四
1658,"35.68919851,139.88779450",明和橋
1659,"35.69029402,139.89761835",瑞江三中
1660,"35.68409437,139.89481063",八雲神社
1661,"35.69220885,139.87616220",西一之江三
1662,"35.69341451,139.88248064",一之江二
1663,"35.69176731,139.88955967",春江町三
1664,"35.69376850,139.89584466",西瑞江二
1665,"35.69567055,139.89489889",瑞江二中
1666,"35.69766568,139.88198645",一之江高速入口
1667,"35.70048124,139.87332001",中央通り
1668,"35.70268112,139.87904973",西一之江二
1669,"35.70220844,139.88776333",新堀一
1670,"35.70250992,139.88996065",京葉口
1671,"35.70189867,139.89293461",春江団地
1672,"35.70164136,139.89775211",西瑞江一
1673,"35.70335422,139.90056713",篠崎町七
1674,"35.70406638,139.88114235",大杉三
1675,"35.70389206,139.89707803",鹿骨二
1676,"35.71042343,139.87398830",NTT江戸川支店
1677,"35.69189105,139.90616636",上鎌田
1678,"35.69340531,139.90820101",王子製紙
1679,"35.69612937,139.91075641",王子製紙裏門
1680,"35.69888241,139.91219399",新町商店街入口
1681,"35.70328177,139.91384922",内沼
1682,"35.70615591,139.91291925",ポニーランド
1683,"35.69529901,139.89046542",瑞江斎場
1684,"35.68563745,139.90293635",江戸川清掃工場（くつろぎの家）
1685,"35.70660340,139.87378129",大杉小
1686,"35.71067152,139.87945823",大杉四
1687,"35.70732846,139.88029868",大杉第二小
1688,"35.70393252,139.87358361",同潤会
1689,"35.70174639,139.88156411",一之江橋西詰
1690,"35.69012325,139.87892293",一之江五
1691,"35.68790269,139.88191218",一之江四
1692,"35.68871042,139.88296235",共育プラザ一之江入口
1693,"35.68670553,139.87686115",一之江七
1694,"35.68635119,139.88218938",一之江駅
1695,"35.67801961,139.87186659",春江町五
1696,"35.68294964,139.88124102",葛西工業高
1697,"35.68060082,139.88530743",瑞江中
1698,"35.67165859,139.87215065",葛西中
1699,"35.67076810,139.87509150",桑川町
1700,"35.70910560,139.88934565",鹿骨区民館
1701,"35.71108563,139.88901646",鹿骨
1702,"35.70105481,139.89018630",春江中
1703,"35.69836965,139.89050870",名主屋敷
1704,"35.69769577,139.89385322",春江小
1705,"35.71071685,139.89224929",前沼橋
1706,"35.71242431,139.89374567",鹿骨三
1707,"35.71009347,139.89593766",虹の家
1708,"35.70942119,139.90063869",新皆面橋
1709,"35.70928947,139.90319168",本郷
1710,"35.71087718,139.90720444",上本郷
1711,"35.70925336,139.90558548",本郷花街道
1712,"35.70568734,139.90446874",篠崎駅
1713,"35.70714623,139.90640133",篠崎二
1714,"35.70657696,139.90721639",篠崎二
1715,"35.70705756,139.91091926",中図師
1716,"35.69367790,139.89094150",春江町終点
1717,"35.68271235,139.89118999",今井
1718,"35.68738634,139.89909551",宮下
1719,"35.68561104,139.89696113",鎌田宿
1720,"35.69007600,139.90385141",江戸川一
1721,"35.68865440,139.90141824",東部区民館入口
1722,"35.70061046,139.91282136",スポーツランド入口
1723,"35.68217614,139.88927453",今井
1724,"35.70493595,139.88928955",新堀小
1725,"35.67477537,139.87744805",古川親水公園
1726,"35.70892914,139.89510738",小岩消防署
1727,"35.69842079,139.91638069",江戸川スポーツランド
1728,"35.70771358,139.88936934",鹿骨一
1729,"35.69260292,139.89790214",瑞江駅
1730,"35.69454879,139.90152389",南篠崎三
1731,"35.69761359,139.89991141",共育プラザ南篠崎
1732,"35.70000160,139.89866640",谷河内テニスコート
1733,"35.69560009,139.87542321",松江四中通り
1734,"35.69731328,139.87680068",松江第四中
1735,"35.70047822,139.87831223",大杉東小
1736,"35.68688277,139.90178158",下鎌田東小
1737,"35.69282918,139.87232535",銀杏並木通り
1738,"35.67489585,139.88199123",江戸川区口腔保健センター入口
1739,"35.69387339,139.87395477",西一之江四
1740,"35.70926012,139.90788739",新道口
1741,"35.71584600,139.87410510",菅原橋
1742,"35.71533359,139.87518171",松本一
1743,"35.71346549,139.87878453",松本弁天
1744,"35.71607424,139.87822587",松本児童遊園
1745,"35.71321660,139.88011641",鹿本橋
1746,"35.71434819,139.88478648",鹿骨五
1747,"35.71822989,139.88351927",松本橋東詰
1748,"35.72289213,139.88129915",二枚橋
1749,"35.72455608,139.87221266",上一色コミュニティセンター
1750,"35.73063741,139.88137079",中の橋
1751,"35.72491460,139.88892666",南小岩三
1752,"35.71405022,139.89301718",公園入口
1753,"35.71739718,139.90050599",北篠崎
1754,"35.72359739,139.89557273",東小岩二
1755,"35.72875029,139.89390253",江戸川病院
1756,"35.72278918,139.87411950",上一色中
1757,"35.73779058,139.87914791",コミュニティ会館入口
1758,"35.73621005,139.88473489",柴又新道
1759,"35.73909747,139.88345330",北小岩二
1760,"35.73400757,139.89156844",東小岩六
1761,"35.74515123,139.88594783",北小岩六
1762,"35.74537224,139.88779129",小岩公園
1763,"35.74571851,139.89092285",江戸川堤
1764,"35.74356817,139.89120620",北小岩七
1765,"35.74221680,139.88906858",上小岩小
1766,"35.74514858,139.88095193",鎌倉町
1767,"35.74053502,139.87180556",細田交番
1768,"35.74094810,139.87636745",細田四
1769,"35.71302170,139.90611881",上篠崎
1770,"35.73381010,139.88568241",南小岩八
1771,"35.73364484,139.88814725",小岩警察区民館
1772,"35.72727247,139.88206449",下小岩小
1773,"35.73437857,139.87504452",西小岩二
1774,"35.74060627,139.87786894",西小岩四
1775,"35.74135484,139.88258092",京成小岩駅入口
1776,"35.73727533,139.88858061",小岩図書館
1777,"35.74234975,139.88404489",京成小岩駅
1778,"35.75101114,139.87885349",新柴又駅
1779,"35.71921676,139.87741652",鹿本中
1780,"35.71351237,139.87416398",中央三
1781,"35.73302093,139.89372973",一里塚
1782,"35.72043276,139.89056373",南小岩二
1783,"35.72058104,139.88213151",片山病院
1784,"35.72414953,139.88262318",小岩駅入口
1785,"35.71722565,139.89179731",菊地外科・胃腸科
1786,"35.71487188,139.90351628",浅間神社
1787,"35.73281618,139.88198150",小岩駅
1788,"35.73596699,139.89413849",江戸川駅通り
1789,"35.72803102,139.88675703",小岩郵便局
1790,"35.72526155,139.88377528",小岩駅通り
1791,"35.74698592,139.88024580",鎌倉小
1792,"35.73498470,139.88057500",小岩駅北口
1793,"35.71420919,139.88812252",鹿骨四
1794,"35.71129161,139.88580632",農業試験場
1795,"35.71520224,139.88456303",松本小
1796,"35.72731674,139.88804793",歯科医師会館
1797,"35.73970529,139.88910977",北小岩五
1798,"35.75207556,139.87838788",柴又小
1799,"35.72306517,139.88961894",東小岩一
1800,"35.70829348,139.88939289",鹿骨区民館入口
1801,"35.70849573,139.88700153",鹿骨一公園
1802,"35.70755585,139.87521130",大杉一
1803,"35.70714182,139.89016621",さくら公園入口
1804,"35.70626142,139.89160579",新堀二
1805,"35.70453631,139.89465150",しゃくやく公園前
1806,"35.70359642,139.89619815",谷河内一
1807,"35.70287069,139.89856571",一丁目広場
1808,"35.70453631,139.90410986",第一広場
1809,"35.69049987,139.87183247",松江コミュニティ会館
1810,"35.78886887,139.26227003",西分二
1811,"35.78931232,139.26440008",西分
1812,"35.78639392,139.27146941",千ケ瀬四
1813,"35.79059306,139.24852100",多摩高
1814,"35.79001069,139.25371829",上町
1815,"35.78989854,139.25572189",仲町
1816,"35.79134761,139.27078136",東青梅
1817,"35.79073231,139.27886203",東青梅三
1818,"35.79454455,139.27702463",妙光院
1819,"35.79399944,139.27383860",光明寺下
1820,"35.77341129,139.28390976",四谷
1821,"35.77205297,139.28700033",友田神社
1822,"35.77123520,139.29208305",友田
1823,"35.77348541,139.30188254",小作坂上
1824,"35.77461233,139.28129018",四谷橋
1825,"35.78402995,139.30878049",平松南
1826,"35.78441426,139.28139685",東青梅四
1827,"35.78870925,139.28453703",青梅消防署
1828,"35.78804768,139.29548017",鈴法寺跡
1829,"35.79118047,139.28116747",東青梅五
1830,"35.78970260,139.28176045",西多摩保健所前
1831,"35.79058860,139.28833893",霞台第二住宅
1832,"35.79259774,139.28718936",野上
1833,"35.79416844,139.30381319",今寺
1834,"35.77205957,139.29791625",小作坂下
1835,"35.79097570,139.29271782",野上町三
1836,"35.78118829,139.30744337",東芝西門
1837,"35.78638687,139.25243489",大柳
1838,"35.78536612,139.27290750",千ケ瀬二
1839,"35.79243429,139.29282325",看護学校入口
1840,"35.67803863,139.88537160",下今井
1841,"35.67319405,139.87198713",新川橋
1842,"35.71372456,139.87211629",森林公園前
1843,"35.70256469,139.90145614",篠崎町七
1844,"35.79478842,139.00095958",峰谷
1845,"35.79332954,139.00651556",下り
1846,"35.78805470,139.01381288",雲風呂
1847,"35.78272548,139.01567584",坂本
1848,"35.78109410,139.02440639",あずまい
1849,"35.78251411,139.02818299",女の湯
1850,"35.78465561,139.03324868",湯場
1851,"35.78413709,139.03900095",熱海
1852,"35.78382598,139.04460615",倉戸口
1853,"35.78969523,139.04244522",大麦代
1854,"35.79227520,139.04772012",奥多摩湖
1855,"35.79396346,139.05166132",滝のり沢
1856,"35.79417528,139.05734979",中山
1857,"35.79460967,139.06938517",惣岳
1858,"35.79410302,139.06306611",板小屋
1859,"35.79381887,139.05910384",桃ヶ沢
1860,"35.79397561,139.07338514",梅久保
1861,"35.79778518,139.07777024",境橋
1862,"35.79876318,139.08397692",橋詰
1863,"35.80042490,139.08458349",桧村
1864,"35.80070732,139.08935165",病院前
1865,"35.80125743,139.09133531",笹平橋
1866,"35.80418104,139.09288177",弁天峡
1867,"35.80578402,139.09467725",南三
1868,"35.80893964,139.09668349",奥多摩駅
1869,"35.80906843,139.09517666",南一
1870,"35.81332520,139.09279134",栃久保
1871,"35.81158701,139.11564435",白丸
1872,"35.81738023,139.08631058",寺地
1873,"35.82129707,139.08318123",不老
1874,"35.82311015,139.07853095",大沢
1875,"35.83025563,139.07620609",白妙橋
1876,"35.83226052,139.07578166",川乗橋
1877,"35.77763463,139.01528484",小河内神社
1878,"35.77861798,139.00536537",大津久
1879,"35.77586190,139.00254972",中奥多摩湖
1880,"35.77316795,138.99738215",陣屋
1881,"35.77533714,139.00064586",深山橋
1882,"35.78272471,139.03562384",出野
1883,"35.79405216,139.04780142",水根
1884,"35.80172180,139.08682189",琴浦
1885,"35.81117908,139.09501758",下栃久保
1886,"35.80386908,139.10926008",初縄田
1887,"35.78589949,139.04294329",日村沢
1888,"35.78012521,139.01621661",峰谷橋
1889,"35.78150487,139.02118539",坂本園地
1890,"35.80693006,139.09566022",南二
1891,"35.78614580,139.01536871",学校前
1892,"35.77911942,139.00779825",麦山橋
1893,"35.79432444,139.00319332",峰谷渓流釣場
1894,"35.79235704,139.01121419",雨降り
