南雲隊長が後藤隊長と無線で会話/1話/浅草駅前,機動警察パトレイバー　コミックス版,東京都台東区花川戸1-4-1,35.712038,139.798475
東京武道館/1話,ゴールデンタイム,東京都千代田区北の丸公園2−3 ‎,35.693358,139.749734
武蔵新田駅/全話共通/武蔵新田駅,それでも町は廻っている,東京都大田区矢口一丁目,35.567039,139.691598
ジョナサン 東恋ヶ窪店,うさぎドロップ,東京都国分寺市東恋ヶ窪2-36-35,35.710427,139.472393
東京都台東区浅草の豆かん/3話/梅むら,孤独のグルメ,東京都台東区浅草3-22-12,35.716754,139.796722
「その目　だれの目」の文字を掲げた浮浪者が座っている場所／ロイヤルホスト道玄坂店,CHAOS;HEAD(カオス；ヘッド),東京都渋谷区道玄坂2-29-8,35.659655,139.698373
せんしゃ倶楽部/2話/のりもの倶楽部,ガールズ＆パンツァー,東京都新宿区市ヶ谷本村町2-3,35.690664,139.73238
ロシナンテー/ドン・キホーテＤＩＹ恋ヶ窪店,ローゼンメイデン,東京都国分寺市東恋ヶ窪5-6-3,35.727088,139.516551
立川北駅周辺/全話共通,とある科学の超電磁砲,東京都立川市曙町2丁目 周辺,35.69908,139.41551
府中駅/第1期のOPアニメーションの背景/府中駅,ちはやふる,東京都府中市宮町1-1-10,35.672184,139.479789
凪のあすからのカンバン／秋葉原交差点,凪のあすから,東京都千代田区外神田1-11-7,35.69953,139.771094
東京工科大学・日本工学院専門学校　八王子キャンパス,Ｋ,東京都八王子市片倉町1404−１,,
大江戸温泉物語台場,アマガミ,東京都江東区青海2-6,,
丸子町商店街/全話共通/下丸子,それでも町は廻っている,東京都大田区下丸子三丁目,35.570367,139.685774
渡がお見舞いに行く場面を見た公生と椿が帰りに寄った舞台/駄菓子屋「木村屋」,四月は君の嘘,東京都文京区千駄木3丁目40-19,35.725849,139.764205
μ'sの聖地男坂の階段,ラブライブ！,東京都千代田区,,
地紋アスタが星宮ケイトに会う/1話,世界征服～謀略のズヴィズダー～,東京都立川市曙町2丁目18−18,35.700747,139.416132
タカオが出入りに使っていた「新宿門」/新宿御苑,言の葉の庭,東京都新宿区内藤町１１,35.685176,139.710052
月野うさぎが通う十番中学校/目白学園,美少女戦士セーラームーン（実写版）,東京都新宿区中落合四丁目,35.719392,139.683409
春のワサビの1シーン/ワイド版1巻7話/学習塾ユピテル前付近,めぞん一刻,東京都東久留米市東本町16−2カーサブランカ久仁　付近,35.762349,139.535676
オープニングの駅/OP/ 新宿駅南口,ソードアート・オンライン,東京都新宿区新宿3丁目,35.689071,139.70049
中央自動車道 高井戸インター,COPPELION,東京都杉並区上高井戸2丁目,35.678173,139.60918
月島雫が杉村から告白された神社,耳をすませば,東京都多摩市桜ケ丘1丁目53-1金比羅宮,35.644797,139.445334
鋭太と千和が二人で買物に行く/1話/マルエツ 田無西原店,俺の彼女と幼なじみが修羅場すぎる,東京都西東京市西原町3丁目3−14,35.735623,139.530448
新宿3丁目近く,こみっくがーるず,東京都新宿区新宿3丁目,,
ラジオ会館,シュタインズゲート,東京都千代田区外人1-2-13,,
万世橋/ED,ログ・ホライズン,東京都千代田区神田須田町1-25-4,35.69685,139.770564
秋葉原で同人誌を買うなら,コミックとらのあな秋葉原2号店,東京都千代田区外神田1-9-8木村ビル2～4階,35.698875,139.77046
山登りの途中でケーブルカーにのらずに通り過ぎる/8話/清滝駅・高尾登山電鉄,ヤマノススメ,東京都八王子市高尾町2205,35.630711,139.265137
千住大橋階段,荒川アンダーザブリッジ,東京都足立区千住橋戸町,35.742224,139.796601
吉祥寺駅/1話,BROTHERS CONFLICT,東京都武蔵野市吉祥寺南町1丁目,35.702728,139.578196
わかば荘/集合住宅,ハチミツとクローバー,東京都台東区谷中七丁目,35.727375,139.769335
ヘルハウンドの都内襲撃/上野駅前,機動警察パトレイバー2 the Movie,東京都台東区上野7丁目,35.712946,139.778135
秋葉原に降り立った時のシーン　秋葉原中央通り/7話,極黒のブリュンヒルデ,東京都千代田区外神田1丁目12−3,35.699538,139.771355
滝沢朗の家/全話共通/ららぽーと豊洲,東のエデン,東京都江東区豊洲2−4−9,35.655141,139.792766
少/時代の両さん像/全話共通/亀有銀座商店街ゆうろーど,こちら葛飾区亀有公園前派出所,東京都葛飾区亀有3-21-6,35.765428,139.848306
オープニングの人混み/竹下通り,北斗の拳　DD北斗の拳,東京都渋谷区神宮前,35.66919,139.707281
1話/伊丹耀司が前方不注意で柱にぶつかる所/ゆりかもめ新橋駅,GATE 自衛隊彼の地にて、斯く戦えり,東京都港区東新橋一丁目5-13,35.665526,139.761448
東京湾,夏色キセキ,東京都港区,35.465179,139.775555
1話 キリトとアスナのデートシーンでツーショット写真撮る場面,ソードアート・オンライン2,東京都千代田区千代田1-1,35.684073,139.754531
「SOPPO」の1シーン/ワイド版3巻34話/ 平和ビル入り口,めぞん一刻,東京都東久留米市東本町6−15平和ビル,35.761962,139.533131
4話「制服警官襲撃事件」、因幡探偵事務所メンバーがビラ配り＆拉致られる新宿東口/新宿駅東口,キューティクル探偵因幡,東京都新宿区新宿3,35.690921,139.700258
こち亀ゆかりの神社/全話共通/香取神社,こちら葛飾区亀有公園前派出所,東京都葛飾区亀有3-42-24,35.765858,139.851211
女装したにとりんが街を散策するシーン/1話/美容室issh,放浪息子,東京都杉並区高円寺北2丁目35−11,35.708443,139.651634
雷門の前を警視庁特機部隊が移動/1話/雷門,機動警察パトレイバー　コミックス版,東京都台東区雷門2丁目17−12,35.710666,139.795961
渋谷駅前/1話/渋谷駅,pupa（ピューパ),東京都渋谷区道玄坂1丁目,35.657783,139.698743
六月町と三月町をつなぐ橋/全話共通/中央大橋,3月のライオン,東京都中央区佃1丁目八重洲通り,35.665885,139.786366
赤羽 岩淵水門/4話,魔法少女まどか☆マギカ,東京都北区志茂5丁目41,35.785792,139.729021
のだめと千秋の母校「桃ヶ丘音楽大学」/全話共通/武蔵野音楽大学　江古田キャンパス,のだめカンタービレ,東京都練馬区羽沢1-13-1,35.741512,139.671933
座・高円寺/3話,戦国コレクション,東京都杉並区高円寺北2−1−2,35.705901,139.654008
杉並区役所,新世界より,東京都杉並区阿佐ヶ谷南1-15-1,35.699893,139.636363
竹下通り正面/35話/原宿駅,ハヤテのごとく！,東京都渋谷区神宮前1丁目17-1,35.671446,139.703237
渋谷スクランブル交差点/OP,京騒戯画,東京都渋谷区宇田川町,35.660513,139.69904
葵ヶ丘高校/全話共通/国立高校,Aチャンネル,東京都国立市4-25-1,35.688373,139.449202
自衛隊攻撃ヘリに破壊される/日本橋,機動警察パトレイバー2 the Movie,東京都中央区日本橋1丁目,35.682783,139.775272
進士巡査と山崎巡査が降り立つ/1話/東京駅,機動警察パトレイバー　コミックス版,東京都千代田区丸の内1丁目,35.683618,139.766453
AC北斗の拳の大会が毎週行われている、日曜拳が有名/中野TRF,北斗の拳,東京都中野区中野5-52-15中野ブロードウェイ412-2,35.708137,139.666285
竹芝桟橋,夏色キセキ,東京都港区海岸1-12-1,35.653969,139.762493
4話　TOWAHALL（練馬文化センター）へ二人乗りで到着するシーン,四月は君の嘘,東京都練馬区練馬1丁目17-37,35.739388,139.653788
ユキの声の導きによりハルがムタと会う十字街のモデル/吉祥寺サンロード商店街,猫の恩返し,東京都武蔵野市吉祥寺本町1丁目12−1,35.705411,139.580801
和泉守兼定(いずみのかみかねさだ)　CV：木村良平/,刀剣乱舞,東京都日野市石田2-1-3,35.66975,139.419531
世田谷新町公園/1話,夜桜四重奏 -ハナノウタ-,東京都世田谷区桜新町2-6-1,35.633113,139.644621
亀有名画座/全話共通/亀有名画座跡地,こちら葛飾区亀有公園前派出所,東京都葛飾区亀有2-63-7,35.762847,139.850575
女装したにとりんが街を散策するシーン/1話/ブックスオオトリ 高円寺店,放浪息子,東京都杉並区高円寺北2丁目8−10エスタシオン高円寺 1F,35.706586,139.65043
勅使河原美和子が入院した病院/日野市立病院,ハチミツとクローバー,東京都日野市多摩平四丁目,35.665013,139.379103
偽デート中背景/2話/神宮前4丁目歩道橋,ニセコイ,東京都渋谷区神宮前四丁目,35.668974,139.707114
レイバーとキャリアが駅前に現れる/吉祥寺駅前,THE NEXT GENERATION パトレイバー 第1章,東京都武蔵野市吉祥寺南町1丁目,35.702728,139.578196
西池大学モデル/全話共通/お茶の水女子大附属中学校,AMNESIA(アムネシア),東京都文京区大塚2丁目1−1,35.718802,139.732596
伊豆沖の孤島/オペラ座館殺人事件/伊豆大島,金田一少/の事件簿,東京都大島町元町1丁目1番14号,34.750256,139.355385
吉祥寺MHビル/1話,BROTHERS CONFLICT,東京都武蔵野市吉祥寺本町2-12-7,35.704528,139.57671
10話にて上条当麻が猫の本を買う場面　荻窪駅 北口店 bookoff/10話,とある魔術の禁書目録,東京都杉並区天沼3丁目3-3,35.705854,139.618459
六本木ヒルズ,COPPELION,東京都港区六本木6−10−1 ‎,35.660401,139.729043
女装したにとりんが街を散策するシーン/1話/TEA MARKET Gclef,放浪息子,東京都杉並区高円寺北2丁目22−9,35.707571,139.649823
自衛隊攻撃ヘリに破壊される/佃大橋,機動警察パトレイバー2 the Movie,東京都中央区明石町,35.667793,139.777108
乞田川沿い・156号線・山王橋付近/ED,とある科学の超電磁砲S,東京都多摩市関戸6丁目1,35.640348,139.450984
学校の帰り道に渡「スターになりそこねちまった」、公生「スーパースターに挫折はつきものだよ」　～　渡「まだ音が？」公生「頭から離れないんだ、また音が聞こえなくなるかもしれないって」「スーパースターに挫折はつきものさ、逆境でこそそいつが本物かどうかわかる、だってよ星は夜輝くんだぜ」と言って公生を励ますシーン,四月は君の嘘,東京都練馬区石神井台6丁目1-37,35.740096,139.587427
みらい館大明/1話,惡の華,東京都豊島区池袋3丁目30−8,35.735636,139.704503
「影を背負いて」の1シーン、貴田時計・貴金属店/ワイド版2巻20話/豊田時計宝飾店,めぞん一刻,東京都東久留米市東本町6-19,35.761883,139.532875
トキワ荘ブロンズ像/全話共通/南落合花咲公園,まんが道,東京都豊島区南長崎3-9-23,35.724619,139.686433
府中本町駅/20話/府中本町駅,ちはやふる,東京都府中市本町1-29,35.666918,139.477012
所属不明レイバーが移動/1話/雷門通り,機動警察パトレイバー　コミックス版,東京都台東区雷門2丁目16−7 ‎,35.710666,139.795047
桐崎を追いかける一条/2話/神園町歩道橋,ニセコイ,東京都渋谷区代々木神園町3-1,35.674703,139.693437
新田神社/エンディング/新田神社,それでも町は廻っている,東京都大田区矢口1丁目21−23,35.565815,139.691265
東京都武蔵野市吉祥寺の廻転寿司/2話/天下寿司,孤独のグルメ,東京都武蔵野市吉祥寺南町1-1-3,35.702845,139.579057
紺野真琴の自宅/林芙美子記念館,時をかける少女,東京都新宿区中井2-20-1,35.715868,139.684261
ラーメン二郎 立川店/5話,サムライフラメンコ,東京都立川市柴崎町2-10-1,35.696511,139.409527
兵庫島公園/全話共通,フタコイオルタナティブ,東京都世田谷区玉川3-2-1,35.611741,139.624416
舞台となっている都市/大泉学園,ノラガミ,東京都練馬区東大泉5丁目41-7,35.748873,139.587255
7・8話/吸血鬼の潜伏地/表参道駅A3出入口,終わりのセラフ,東京都港区北青山三丁目,35.665247,139.712314
阿佐ヶ谷駅南口,ささみさん＠がんばらない,東京都杉並区阿佐谷南3-36 周辺,35.704443,139.636238
ハルに助けられる前、箱をくわえたルーンが並木道沿いにあるお店のモデル/MYNT,猫の恩返し,東京都杉並区梅里2丁目11−12,35.69748,139.644515
井の頭公園 入口/5話,BROTHERS CONFLICT,東京都武蔵野市御殿山1-18-31,35.700681,139.574502
カメダ珈琲店/コメダ珈琲保谷店,冴えない彼女の育てかた(冴えカノ),東京都西東京市富士町3丁目1-19,35.732027,139.563807
国際展示場駅(りんかい),こみっくパーティー,東京都江東区有明1,,
七国山病院のモデルとなった病院,となりのトトロ,東京都東村山市諏訪町3丁目6-1新山手病院,35.770917,139.462022
オープニング背景/オープニング/恵比寿ガーデンプレイス,うたのプリンスさまっ,東京都渋谷区恵比寿4−20,35.643163,139.713234
川本家の近くにある神社/全話共通/住吉神社,3月のライオン,東京都中央区佃1-1-14,35.668001,139.783333
開発される住宅街/全話共通/聖蹟桜ヶ丘駅,平成狸合戦ぽんぽこ,東京都多摩市関戸1-10-1,35.651033,139.447406
「勝手に聖夜」の1シーン/ワイド版1巻3話/酒場　日和　付近,めぞん一刻,東京都東久留米市東本町3-2,35.761503,139.534239
分倍河原駅,ちはやふる,東京都府中市片町二丁目,35.669434,139.469579
亀有公園前派出所のモデル/全話共通/亀有駅北口交番,こちら葛飾区亀有公園前派出所,東京都葛飾区亀有5-34-1,35.767072,139.848073
渋谷駅前スクランブル交差点,CHAOS;HEAD(カオス；ヘッド),東京都渋谷区宇田川町,35.660513,139.69904
東芝府中事業所,COPPELION,東京都府中市東芝町1,35.680538,139.464723
井の頭恩賜公園 入口,COPPELION,東京都三鷹市下連雀1-1,35.695042,139.57108
「ＦＯＲＥＶＥＲ２１渋谷店」前/8話,東京レイヴンズ,東京都渋谷区宇田川町24-1,35.660386,139.699687
東京都北区赤羽の鰻丼/4話/まるます家　,孤独のグルメ,東京都北区赤羽1丁目17−7,35.779934,139.720528
リンカの通学シーンなどで登場する神楽坂上交差点,東京ESP,東京都新宿区神楽坂5丁目,35.702477,139.738523
みかんブックス/全話共通/メロンブックス秋葉原店,デンキ街の本屋さん,東京都千代田区外神田1-10-5廣瀬本社ビルB1,35.699137,139.770846
リンカが竜胆と電話/2話/上野警察前,東京ESP,東京都台東区東上野4-2-4,35.712329,139.77949
有楽町センタービルのカットシーン,ソードアート・オンライン2,東京都千代田区有楽町2丁目5-1有楽町センタービル,35.673619,139.762678
EDに登場する背景カット/新宿 歌舞伎町一番街ゲート,キューティクル探偵因幡,東京都新宿区新宿2,35.694768,139.701455
調布飛行場/基地として登場,ワールドトリガー,東京都調布市西町290-3,,
シャア専用３倍辛いポテトチップスを購入できる/ガンダムフロント東京,ガンダムシリーズ,東京都江東区青海1-1-10,35.625224,139.775698
新宿駅　東口広場,selector infected WIXOSS,東京都新宿区,35.69127,139.698647
豊島区トキワ荘通りお休み処,トキワ荘,東京都豊島区南長崎2-3-2,35.72332,139.68895
エンディング背景カット/原宿駅,少年ハリウッド,東京都渋谷区神宮前,35.670168,139.702687
カヤシマ（喫茶店、居酒屋、洋食）,孤独のグルメ,東京都武蔵野市吉祥寺本町1-10-9,35.706014,139.578948
秋葉原でフィギュアを買うなら,ボークス秋葉原ショールーム,東京都千代田区外神田1-15-16秋葉原ラジオ会館6F,35.700947,139.769602
五浦大輔と志田肇が女性から本を返してもらいに行っ たクラブ/bar　segredo,ビブリア古書堂の事件手帖,東京都港区高輪3-13-3SHINAGAWA GOOS 2F,35.637023,139.733518
秋葉原のメイドカフェ,HIYOKOYA,東京都台東区台東1-27-2タカオカビル1F,35.704922,139.778343
いろんなヲタグッズをみたいなら,REAL VANA'DIEL,東京都千代田区外神田3-14-3福栄秋葉原ビル2F,35.701179,139.771019
夕日の沈む橋/272話/聖橋,ケロロ軍曹,東京都千代田区神田駿河台4,35.697822,139.766067
新宿でコスチュームを買うなら,COSPA　マルイワン新宿店,東京都新宿区新宿3-18-1マルイヤング新宿6F,35.692132,139.702477
にとりんと高槻くんが話しをしていた公園/1話/大蔵三丁目公園,放浪息子,東京都世田谷区大蔵3丁目,35.632932,139.60951
搗栗家付近,少女素敵,東京都品川区北品川1丁目21−10,35.622805,139.741299
マリの家/三軒茶屋駅周辺,東京マグニチュード8.0,東京都世田谷区太子堂2丁目15,35.643995,139.671446
新宿でフィギュア＆トレカを買うなら,東京ホビット　新宿店,東京都新宿区西新宿7-1-8ヒノデビル2F,35.694631,139.699055
池袋のメイドカフェ,セクシーメイドカフェモエドール,東京都豊島区東池袋1-12-15近代グループ第2ビル3F,35.729283,139.714654
池袋でフィギュア＆トレカを買うなら,コレクターズショーケース,東京都豊島区南池袋2-19-4,35.726173,139.713972
ピエロマスク掃討戦　梟初登場特等捜査官殺し ,東京喰種トーキョーグール,東京都港区芝公園1丁目5−25,35.658073,139.751418
いろんなヲタグッズをみたいなら,オリオン書房　立川北口店,東京都立川市曙町2-2-25第一デパート3F,35.698385,139.406372
コミック,八重洲ブックセンター　八重洲地下街店,東京都中央区八重洲2-1-1ヤンマー東京ビルB1F,35.681724,139.769995
4000円のパーツを買うシーン　ラジオセンター（東洋計測器前）/7話,極黒のブリュンヒルデ,東京都千代田区外神田1丁目14−2,35.698438,139.771746
マクドナルド 西新宿駅前店,selector infected WIXOSS,東京都新宿区西新宿6-2-19,35.693276,139.698958
ギルモンホーム/新宿中央公園,デジモンテイマーズ,東京都新宿区西新宿2-11,35.690793,139.687412
主人公が通う高校/東京都立大泉桜高等学校,マジンボーン,東京都練馬区大泉町3-5-7,35.763814,139.597366
目白映画跡,トキワ荘,東京都豊島区南長崎1-3-1,35.722906,139.691505
爆弾魔立て篭もり事件が起きる中央区の銀行/三菱UFJ信託銀行日本橋支店,東京ESP,東京都中央区日本橋3-1-8,35.680652,139.772194
冒頭の駅のシーン /3話/原宿駅構内,少年ハリウッド,東京都渋谷区神宮前一丁目,35.670168,139.702687
三島リサとツエルブが会話/4話/宮下公園スケートパーク,残響のテロル,東京都渋谷区神宮前6-20-10,35.6628,139.701972
火星,テラフォーマーズ,東京都千代田区千代田1丁目1番地,,
2話 アニメ製作会社,SHIROBAKO,東京都杉並区桃井1-39-1キャロットビル2F・5F,35.713647,139.614331
4000円のパーツを買うシーン　ラジオセンター（東洋計測器前）/7話,極黒のブリュンヒルデ,東京都千代田区外神田1丁目14−2,35.698438,139.771746
マクドナルド 西新宿駅前店,selector infected WIXOSS,東京都新宿区西新宿6-2-19,35.693276,139.698958
主人公が通う高校/東京都立大泉桜高等学校,マジンボーン,東京都練馬区大泉町3-5-7,35.763814,139.597366
"世界第20位のゲーセン/「スーパーポテト秋葉原レトロ館」
",ゲーセン,東京都千代田区外神田1-11-2,35.699365,139.770699
宇奈月がバイトする、パーラー「クラウン」のモデルになった果物屋/まるみや,美少女戦士セーラームーン,東京都港区南麻布1丁目6−3,35.652507,139.735443
「やさしさが　走るこの街　この道路」//立川警察署,ガッチャマンクラウズ,東京都立川市曙町2丁目 周辺,35.69908,139.41551
作者の武内直子の母校/慶應義塾大学 芝共立キャンパス,美少女戦士セーラームーン,東京都港区芝公園1丁目5−30,35.658829,139.751638
すきっぷ通り商店街/全話共通/すきっぷ通り,君と僕。シリーズ,東京都武蔵野市境,35.703946,139.543946
文化庁周辺/2話/文化庁,魔法遣いに大切なこと,東京都千代田区霞が関3丁目2−2,35.671358,139.748738
おりひめ山公園/全話共通/おとめ山公園,お兄ちゃんだけど愛さえあれば関係ないよねっ,東京都新宿区下落合2-10,35.717704,139.701704
浅草神社/1話/浅草神社,閃乱カグラ,東京都台東区浅草2−3−1 ‎,35.713968,139.79645
天王洲アイル駅/2話/天王洲アイル駅,東のエデン,東京都品川区東品川二丁目,35.62132,139.747995
東京農業大学世田谷キャンパス/全話共通/東京農業大学世田谷キャンパス,もやしもん,東京都世田谷区桜丘1丁目1−1,35.64112,139.63226
第一宇宙速度のライブ会場スーパーノヴァ/全話共通/秋葉原ディアステージ,そにアニ,東京都千代田区外神田3−10−9DEMPAビル,35.700947,139.769602
小梅と晶子が石段を上がっていったシーン/OP/愛宕神社,大正野球娘。,東京都港区愛宕1-5-3,35.664778,139.748391
チルドレンの学校/全話共通/日本大学第二中学校・高等学校,絶対可憐チルドレン,東京都杉並区天沼1丁目45−33,35.710326,139.628511
オープニングに登場する商店街/全話共通/摩利支天開運商店街,ウィザード・バリスターズ～弁魔士セシル,東京都台東区上野4-6-13,35.70856,139.77466
ビックリカメラ/2期19話/ビックカメラ新宿西口店,ハヤテのごとく！,東京都新宿区西新宿1−5−1,35.69264,139.698722
赤塚不二夫が仕事現場兼寝室にしていたアパート/全話共通/紫雲荘,まんが道,東京都豊島区南長崎3丁目,35.724542,139.686991
ふもっふエンディングシーン/ED/京王多摩川駅,フルメタル・パニック！,東京都調布市多摩川4-40-1,35.644824,139.537064
ギャラリー HANA SHIMOKITAZAWA付近/2話/ギャラリー HANA 下北沢,魔法遣いに大切なこと,東京都世田谷区北沢3丁目26−2,35.663965,139.668412
主人公が駅前に座っている,ガンダムビルドファイターズ,東京都杉並区阿佐谷南3丁目,35.704201,139.635088
空が転んだ橋/5話/鶴牧四丁目バス停,パパのいうこと聞きなさい！,東京都多摩市鶴牧5-42,35.613342,139.418988
立川北駅付近,IS＜インフィニット・ストラトス＞2,東京都立川市曙町二丁目,35.69908,139.41551
浩紀と拓也のバイト先の工場の社長が情報処理研究室長と行った飲み屋街/全話共通/思い出横丁,雲のむこう、約束の場所,東京都新宿区西新宿1丁目2,35.69314,139.699639
紫音の帰り道にある神社/全話共通/鳩森八幡神社,しおんの王,東京都渋谷区千駄ヶ谷1-1-24,35.677698,139.709369
河川敷/2話/多摩川児童公園,ディーふらぐ！,東京都調布市多摩川3-75,35.646485,139.53082
エンディング、ナナジーニが座る/不忍池　弁天堂,ウィザード・バリスターズ～弁魔士セシル,東京都台東区上野公園2−1,35.712371,139.771177
電灯/欅の木/ひらい水上ステーション,フォトカノ,東京都江戸川区平井6丁目,35.711597,139.843954
クライマックスで閉じたままだった可動橋/全話共通/勝鬨橋,逮捕しちゃうぞ,東京都中央区築地6丁目,35.664982,139.772945
新宿西口バスロータリー,COPPELION,東京都新宿区西新宿1丁目,35.692971,139.699386
HOTEL SUNREON前/6話,東京レイヴンズ,東京都渋谷区円山町2-21,35.658755,139.695132
都立誠應高校/全話共通/富士見丘学園,バディ・コンプレックス,東京都渋谷区笹塚3丁目19番9号,35.676569,139.666606
共栄堂/全話共通,エルフを狩るモノたちリターンズ　神保町カレー戦記,東京都千代田区神田神保町1-6B1F,35.697369,139.75842
ソウジロウと会っていたホームの総武線車両/7話/秋葉原駅ホーム,ログ・ホライズン,東京都千代田区外神田1丁目,35.699042,139.770227
秋葉原で同人誌を買うなら,こみっくあいらんど,東京都千代田区外神田1-8-7神林ビル3F,35.699302,139.77043
秋葉原でフィギュアを買うなら,海洋堂ホビーロビー東京,東京都千代田区外神田1-15-16ラジオ会館4F,35.700947,139.769602
秋葉原のメイドカフェ,＠ほぉ～むCafe,東京都千代田区外神田4-3-3ドンキホーテ秋葉原店5F,35.700947,139.769602
いろんなヲタグッズをみたいなら,necca秋葉原,東京都千代田区外神田1-10-5広瀬本社ビル4F,35.700947,139.769602
いろんなヲタグッズをみたいなら,ボークス新宿ショールーム,東京都新宿区新宿2-19,35.69141,139.707635
新宿でソフトを買うなら,ソフマップ　新宿2号店　ソフトコレクション,東京都新宿区西新宿1-18-5甲新ビル,35.688727,139.698457
いろんなヲタグッズをみたいなら,まんだらけ　池袋店,東京都豊島区東池袋3-15-2ライオンズマンション池袋B1F,35.72716,139.724265
いろんなヲタグッズをみたいなら,まんがの森　吉祥寺店,東京都武蔵野市吉祥寺南町1-3-2MRビルB1F,35.702342,139.578057
いろんなヲタグッズをみたいなら,ヤマシロヤ,東京都台東区上野6-14-6,35.711302,139.775421
重よし（割烹）,美味しんぼ,東京都渋谷区神宮前6-35-3,35.669104,139.703425
オープニングに登場する商店街/全話共通/摩利支天開運商店街,ウィザード・バリスターズ～弁魔士セシル,東京都台東区上野4-6-13,35.70856,139.77466
洞輪沢港/2話,DARKER THAN BLACK -流星の双子-,東京都八丈島八丈町末吉,33.102183,139.80051
モデルとなった地域/全話共通/お台場駅,ODAIBAラブサバイバル,東京都港区台場1-4-1,35.630033,139.77541
世界最大のワンピース公式ショップ/ONEPIECE 麦わらストア渋谷PARCO,ワンピース,東京都渋谷区宇田川町 15-1渋谷パルコ PART1 6F,35.660513,139.69904
東芝府中事業所,COPPELION,東京都府中市東芝町1,35.680538,139.464723
井の頭恩賜公園 入口,COPPELION,東京都三鷹市下連雀1-1,35.695042,139.57108
後藤警部補が二課棟に戻る高速艇から見上げた建設中の橋/レインボーブリッジ,機動警察パトレイバー2 the Movie,東京都港区ﾚｲﾝﾎﾞｰﾌﾞﾘｯｼﾞ,35.636564,139.763144
「ＦＯＲＥＶＥＲ２１渋谷店」前/8話,東京レイヴンズ,東京都渋谷区宇田川町24-1,35.660386,139.699687
所属不明レイバーが上陸/1話/吾妻橋,機動警察パトレイバー　OVAシリーズ,東京都墨田区吾妻橋,35.709341,139.802825
秋葉原のランドマーク,書泉ブックタワー,東京都千代田区神田佐久間町1-11-1,35.697384,139.775149
秋葉原で同人ソフトを買うなら,メディアランド秋葉原店,東京都千代田区外神田1-14-1,35.698339,139.771505
秋葉原でトレカを買うなら,ミントYS秋葉原店,東京都千代田区外神田1-15-16秋葉原ラジオ会館2F,35.700947,139.769602
秋葉原のメイドカフェ,MAID CAFE LAMM,東京都千代田区外神田1-15-2ミオス本館ビル6F,35.700947,139.769602
ケントとの花火の待ち合わせの駅/7話/茗荷谷駅,AMNESIA(アムネシア),東京都文京区小日向四丁目,35.716347,139.737532
いろんなヲタグッズをみたいなら,トレジャーハウスコトブキ,東京都千代田区外神田1-15-15,35.697811,139.772136
風間対さくら対戦の舞台/1話/後楽園ホール,世界でいちばん強くなりたい！,東京都文京区後楽1丁目3−61,35.704663,139.753342
通学シーン/2話/京成江戸川鉄橋,WHITE ALBUM2,東京都江戸川区北小岩4丁目,35.742117,139.894976
スターバックス井の頭公園店/3話,放浪息子,東京都武蔵野市吉祥寺南町1-15-7重川ビル,35.702342,139.578057
真理が駆け込んだ交番/一之橋交番,東京マグニチュード8.0,東京都港区東麻布3丁目9番11号,35.65556,139.737381
ららぽーと豊洲,東のエデン,東京都江東区豊洲２−１−１４アーバンドックららぽーと豊洲ＡＮＮＥＸ,,
射出機地/阿佐ヶ谷駅前広場/阿佐ヶ谷駅,アクエリオンロゴス,東京都杉並区阿佐谷南三丁目36-2,35.704622,139.636377
1話/多くの人命避難救助と的確な作戦指示で伊丹が昇格するシーン/防衛省,GATE 自衛隊彼の地にて、斯く戦えり,東京都新宿区市谷本村町5番1号,35.693983,139.728194
嵐が丘学園・花壇のシーン背景に見える丸いフロア/ライブラリーショップ＆カフェ日比谷（Library Shop&Café Hibiya）,ユリ熊嵐,東京都千代田区日比谷公園1-4日比谷図書文化館1F,35.671789,139.754512
5話/JR阿佐ヶ谷駅/改札口・北口側駅名表記・総武各駅入線（高架下から）,アクエリオンロゴス,東京都杉並区阿佐ヶ谷南3丁目,35.704773,139.635263
1話 車で通る交差点,SHIROBAKO,東京都杉並区清水1-15,35.708711,139.615491
図書館へ行く階段,耳をすませば,東京都多摩市桜ケ丘4丁目いろは坂の階段,35.645806,139.444751
トラウーマが登場した公園,映画プリキュアオールスターズ　みんなで歌う♪奇跡の魔法！,東京都千代田区日比谷公園,,
東京スカイツリーに4人で行くシーン/11話,夏色キセキ,東京都墨田区押上１丁目1-2,35.710033,139.810716
公生が猫を助けようとして動物病院に駆け込んだ舞台/大泉ココ動物病院,四月は君の嘘,東京都練馬区東大泉4丁目28−11山口ビル1F,35.753299,139.584259
リンカのバイト先の喫茶店モデル/上野グリーンサロン,東京ESP,東京都台東区上野公園7-47,35.714993,139.77629
4話東口と西口を繋ぐ高架下のトンネル歩道/JR高架下歩道,キューティクル探偵因幡,東京都新宿区西新宿1,35.690921,139.700258
東調布公園 入口　南調布公園のモデル東調布公園/2話,GJ部@,東京都大田区南雪谷５丁目１３－１,35.588266,139.689318
リゼ足跡2,東京喰種トーキョーグール,東京都荒川区荒川2丁目2−3,35.736143,139.783349
いろんなヲタグッズをみたいなら,大成堂　文京店,東京都文京区本駒込1-1-24,35.723138,139.753878
フィギュア＆トレカ,DONEUNYO,東京都渋谷区宇田川町36-6宇田川ビルB2F,35.660513,139.69904
吉住ホーム西新宿店の看板からみた住友不動産新宿オークタワー,selector infected WIXOSS,東京都新宿区西新宿8-5-3アクセス西新宿1F,35.695007,139.691677
